ADC1	ADC2
1243	8
1244	12
1243	11
1244	7
1245	8
1244	10
1245	10
1244	13
1242	8
1245	10
1245	8
1242	10
1246	10
1243	13
1244	12
1244	10
1242	15
1242	10
1245	6
1243	9
1250	10
1246	9
1248	10
1243	10
1246	13
1245	9
1243	10
1246	6
1246	12
1243	8
1243	9
1245	10
1245	9
1245	12
1245	10
1245	10
1245	17
1245	9
1242	10
1244	9
1245	9
1246	9
1238	9
1243	9
1244	11
1245	9
1244	11
1247	10
1246	10
1244	11
1244	6
1249	10
1245	9
1245	10
1245	10
1246	9
1248	9
1247	7
1246	10
1245	8
1247	12
1246	10
1245	14
1246	9
1240	10
1243	9
1243	10
1246	7
1246	10
1246	11
1244	9
1245	11
1244	8
1244	14
1245	10
1243	10
1241	6
1242	9
1245	10
1245	10
1248	12
1245	9
1246	12
1243	11
1245	9
1243	11
1243	9
1244	10
1245	3
1244	8
1245	8
1244	10
1245	10
1242	11
1245	10
1243	9
1246	11
1246	10
1244	9
1246	7
1245	13
1249	10
1245	9
1242	12
1244	10
1245	13
1245	10
1245	10
1242	12
1243	9
1245	10
1244	9
1246	9
1242	11
1243	12
1244	11
1243	15
1243	10
1245	9
1246	8
1246	9
1244	12
1245	13
1245	11
1245	10
1245	10
1243	7
1244	11
1243	9
1245	11
1245	8
1244	10
1244	10
1244	11
1246	10
1244	13
1242	9
1242	10
1242	9
1242	10
1244	9
1244	6
1242	7
1245	9
1243	9
1244	10
1249	8
1242	11
1244	9
1244	8
1243	10
1245	10
1245	10
1245	7
1247	9
1245	12
1245	12
1244	9
1245	10
1237	6
1247	9
1244	10
1245	13
1244	8
1246	8
1244	11
1245	10
1250	10
1244	10
1246	8
1243	9
1245	13
1244	9
1243	9
1242	10
1245	11
1245	10
1243	9
1245	9
1247	11
1243	13
1242	10
1245	7
1246	11
1243	13
1243	12
1247	10
1244	9
1244	8
1245	10
1244	9
1245	8
1245	7
1247	10
1246	10
1246	10
1243	6
1246	9
1244	10
1241	10
1246	10
1244	10
1245	9
1245	11
1247	10
1245	10
1246	15
1246	9
1242	10
1245	11
1247	8
1243	10
1245	11
1245	10
1245	10
1244	10
1242	10
1247	7
1243	11
1244	11
1244	8
1245	11
1244	7
1245	10
1246	10
1245	11
1244	12
1244	9
1243	11
1241	9
1243	8
1243	7
1247	11
1240	8
1244	9
1244	10
1243	11
1245	10
1242	15
1248	9
1246	9
1241	15
1243	12
1244	10
1245	10
1245	10
1244	10
1245	12
1242	10
1244	13
1247	10
1245	11
1243	11
1244	8
1245	12
1244	12
1246	10
1248	7
1243	14
1244	10
1245	10
1245	12
1243	10
1243	9
1243	9
1247	10
1243	10
1243	9
1242	10
1244	10
1244	9
1245	8
1243	9
1245	10
1247	9
1244	12
1242	12
1242	7
1245	11
1242	9
1244	10
1245	9
1243	10
1243	9
1245	13
1242	8
1246	11
1241	13
1241	11
1242	10
1242	10
1245	10
1243	9
1243	10
1244	10
1244	8
1242	10
1244	9
1243	10
1245	9
1245	10
1245	8
1242	9
1245	10
1242	10
1244	10
1247	12
1247	9
1225	9
1244	9
1244	9
1241	10
1246	12
1242	10
1242	8
1243	10
1243	10
1248	11
1245	10
1244	9
1249	9
1245	7
1245	10
1245	10
1245	12
1243	9
1245	8
1243	10
1243	8
1243	10
1245	10
1248	10
1242	11
1244	10
1245	8
1242	9
1243	9
1245	8
1241	8
1247	8
1243	9
1245	9
1244	12
1245	10
1245	10
1245	9
1244	9
1245	9
1243	9
1245	9
1246	6
1243	12
1244	10
1243	11
1243	9
1243	13
1245	9
1245	10
1244	8
1245	12
1241	13
1245	12
1245	9
1246	11
1243	7
1247	10
1244	8
1243	11
1243	9
1245	10
1247	8
1246	10
1243	10
1242	9
1243	10
1245	9
1244	10
1243	11
1243	9
1245	8
1239	7
1244	10
1243	12
1245	11
1246	10
1243	10
1243	10
1244	9
1245	8
1247	9
1245	6
1243	9
1245	10
1244	10
1244	9
1246	13
1242	9
1244	11
1243	8
1244	8
1241	10
1243	8
1245	9
1242	8
1242	10
1243	6
1243	9
1244	9
1246	10
1247	10
1243	12
1244	11
1243	6
1245	9
1243	10
1245	11
1248	10
1243	9
1243	12
1244	8
1242	10
1243	11
1243	10
1242	9
1242	11
1245	9
1243	10
1247	1
1246	10
1243	10
1242	12
1246	12
1245	7
1242	9
1244	10
1246	13
1244	10
1244	6
1244	9
1245	12
1243	10
1244	9
1243	12
1247	9
1245	10
1242	8
1242	10
1245	11
1246	10
1243	10
1241	10
1245	10
1242	10
1244	10
1243	9
1243	10
1242	10
1241	10
1244	11
1243	14
1243	10
1244	10
1246	11
1244	8
1244	9
1242	9
1244	6
1245	12
1244	11
1243	10
1233	8
1245	12
1244	12
1244	9
1244	10
1243	10
1244	13
1243	10
1241	10
1244	10
1240	11
1246	10
1242	10
1243	7
1244	11
1243	9
1245	8
1245	10
1243	9
1244	10
1244	10
1244	11
1243	7
1242	10
1242	8
1244	12
1247	10
1244	8
1244	11
1242	11
1243	9
1244	13
1243	9
1243	10
1243	11
1246	9
1245	7
1243	8
1245	8
1243	9
1242	10
1241	6
1245	10
1250	11
1247	10
1243	8
1244	11
1243	10
1243	9
1244	9
1244	10
1244	6
1242	0
1244	11
1244	10
1247	9
1244	11
1246	8
1238	10
1243	9
1245	9
1245	10
1244	7
1244	8
1243	10
1244	6
1245	9
1245	8
1244	11
1248	10
1241	10
1244	8
1246	17
1244	8
1245	12
1245	8
1239	7
1242	13
1244	7
1244	11
1248	9
1244	12
1245	10
1245	11
1241	9
1242	11
1244	10
1244	10
1244	10
1240	10
1242	10
1244	10
1243	10
1245	7
1243	14
1242	9
1244	10
1245	11
1242	10
1244	10
1243	10
1245	10
1244	14
1245	10
1243	10
1244	10
1245	10
1246	13
1244	6
1243	9
1241	10
1241	10
1247	9
1246	10
1244	9
1244	10
1244	10
1242	9
1244	10
1244	10
1245	10
1242	9
1243	8
1241	8
1244	9
1243	10
1246	8
1243	9
1241	12
1246	9
1242	13
1243	10
1244	9
1244	9
1244	10
1242	7
1242	11
1245	8
1243	10
1241	9
1243	11
1242	10
1244	9
1245	12
1245	6
1243	11
1245	10
1244	10
1243	11
1243	9
1245	10
1246	9
1246	10
1240	8
1245	12
1244	10
1244	10
1245	7
1246	10
1242	8
1245	12
1243	8
1245	8
1241	9
1249	10
1247	9
1245	8
1242	10
1242	10
1244	11
1243	12
1243	10
1242	9
1244	6
1244	7
1243	11
1245	11
1243	10
1243	9
1242	10
1244	9
1244	12
1242	12
1244	12
1243	10
1242	12
1243	10
1243	10
1243	11
1242	9
1242	9
1243	10
1244	12
1243	10
1244	11
1247	9
1245	9
1245	9
1242	9
1242	10
1247	10
1242	12
1239	12
1241	8
1243	11
1244	8
1244	12
1242	12
1240	9
1242	9
1241	10
1243	12
1243	9
1242	4
1241	11
1243	10
1245	9
1246	10
1245	10
1243	10
1241	11
1242	9
1246	10
1243	10
1241	14
1244	9
1245	8
1243	10
1244	11
1243	9
1242	13
1243	9
1241	8
1241	9
1240	10
1243	10
1241	6
1243	11
1243	8
1243	10
1247	10
1244	9
1245	10
1245	12
1245	8
1241	8
1244	11
1244	10
1245	10
1243	10
1244	9
1244	10
1245	8
1244	10
1245	10
1243	10
1244	10
1243	9
1241	10
1246	10
1243	10
1244	14
1241	12
1243	6
1242	10
1241	10
1243	8
1244	9
1247	9
1243	10
1243	9
1239	8
1243	7
1244	10
1244	10
1243	10
1243	8
1242	10
1244	9
1241	12
1244	9
1243	9
1245	10
1245	8
1243	11
1244	10
1244	10
1245	11
1242	9
1244	8
1243	6
1242	9
1244	14
1240	10
1241	8
1243	8
1244	8
1239	10
1241	12
1243	11
1247	9
1246	8
1243	9
1246	6
1245	12
1243	10
1241	10
1243	4
1245	8
1244	8
1241	12
1243	11
1243	9
1244	9
1243	8
1242	9
1245	10
1243	9
1242	13
1244	10
1244	10
1245	10
1244	10
1244	9
1243	10
1244	9
1243	11
1243	9
1245	9
1243	7
1243	10
1243	8
1244	8
1243	11
1242	10
1241	9
1241	9
1239	12
1243	9
1244	9
1244	10
1243	10
1244	9
1245	8
1244	10
1244	7
1245	8
1243	10
1243	11
1244	12
1241	10
1247	9
1241	9
1244	12
1243	13
1244	10
1243	10
1246	10
1244	10
1240	8
1240	12
1242	10
1243	9
1243	10
1244	9
1242	8
1242	8
1243	10
1243	12
1244	9
1244	10
1243	10
1252	10
1243	10
1241	11
1243	10
1242	9
1245	10
1243	9
1244	12
1243	10
1244	11
1243	10
1244	7
1244	10
1244	9
1241	10
1242	11
1242	10
1244	10
1246	10
1242	9
1243	12
1242	12
1242	10
1242	10
1243	11
1249	9
1243	10
1241	9
1244	11
1243	9
1243	10
1243	11
1245	11
1243	7
1244	8
1240	9
1242	10
1244	9
1243	8
1245	9
1243	9
1245	8
1242	10
1241	9
1243	8
1241	9
1240	9
1240	12
1242	10
1242	9
1242	9
1247	13
1243	8
1244	12
1242	10
1241	6
1242	8
1257	10
1241	9
1244	8
1246	10
1243	10
1244	12
1244	10
1243	10
1243	10
1243	10
1242	9
1244	8
1242	10
1243	9
1243	10
1241	12
1242	12
1239	10
1244	9
1241	8
1247	11
1244	9
1245	10
1243	8
1242	10
1241	8
1243	9
1246	8
1243	9
1243	12
1244	10
1243	8
1242	10
1242	10
1248	11
1243	9
1242	11
1243	12
1245	9
1242	11
1245	8
1243	9
1242	10
1243	8
1244	9
1243	8
1250	10
1242	10
1241	12
1241	8
1244	6
1243	8
1242	8
1243	10
1250	10
1246	11
1245	9
1247	9
1242	10
1240	16
1241	10
1245	10
1243	10
1240	6
1244	10
1243	10
1243	8
1245	9
1243	6
1243	12
1243	10
1240	8
1242	6
1243	11
1243	9
1241	9
1243	6
1241	9
1242	11
1241	7
1243	9
1242	11
1243	11
1246	9
1244	10
1241	11
1242	8
1242	10
1241	9
1240	7
1240	8
1243	8
1246	9
1244	0
1242	9
1243	10
1242	12
1246	6
1242	11
1243	10
1243	8
1241	13
1245	5
1244	10
1243	11
1245	7
1239	9
1245	12
1240	8
1244	9
1245	10
1242	11
1244	8
1243	10
1248	10
1242	12
1243	8
1242	7
1244	8
1242	10
1244	10
1245	10
1241	7
1242	12
1243	10
1242	10
1243	7
1245	10
1245	8
1243	10
1246	10
1242	10
1247	11
1242	8
1243	9
1244	9
1242	10
1239	10
1243	10
1242	14
1243	10
1244	13
1245	11
1243	8
1242	11
1244	10
1245	9
1241	9
1242	11
1242	10
1242	9
1242	8
1242	10
1244	11
1246	8
1246	9
1243	8
1241	13
1241	12
1243	12
1243	8
1244	10
1242	11
1244	10
1243	10
1242	10
1246	11
1243	10
1239	8
1246	12
1243	10
1242	10
1243	10
1240	10
1241	9
1245	12
1242	10
1240	12
1243	9
1243	10
1242	12
1243	8
1240	8
1242	9
1243	8
1243	9
1242	11
1244	8
1241	9
1244	14
1245	12
1243	8
1242	8
1246	11
1243	10
1242	11
1242	7
1241	11
1243	11
1239	9
1239	8
1241	10
1241	11
1240	8
1241	10
1240	9
1242	9
1243	10
1247	10
1243	8
1245	8
1242	10
1243	10
1243	11
1242	8
1244	8
1242	10
1244	10
1241	10
1242	8
1244	10
1243	8
1241	9
1241	9
1242	8
1241	12
1243	8
1242	3
1245	8
1243	10
1242	12
1240	9
1245	10
1240	10
1240	10
1243	9
1243	10
1243	0
1243	9
1243	11
1241	11
1244	10
1243	12
1242	8
1245	10
1244	8
1243	11
1243	9
1242	14
1245	8
1243	11
1242	10
1243	6
1245	11
1242	11
1245	10
1242	10
1244	10
1242	9
1240	10
1242	12
1244	10
1242	12
1243	0
1244	11
1243	10
1244	11
1241	9
1242	10
1244	9
1243	9
1242	10
1242	13
1243	9
1242	9
1238	10
1243	9
1243	9
1242	9
1244	11
1241	14
1239	10
1243	8
1243	9
1242	10
1243	9
1245	9
1242	7
1243	9
1242	11
1246	10
1243	10
1243	13
1243	8
1242	12
1245	9
1243	10
1243	8
1243	10
1243	11
1242	11
1243	11
1242	11
1239	12
1244	8
1243	11
1247	10
1243	8
1244	10
1242	10
1245	10
1243	10
1242	11
1243	11
1245	15
1243	10
1241	15
1243	8
1242	10
1244	9
1243	11
1243	10
1243	10
1244	9
1243	10
1245	9
1243	8
1244	11
1245	11
1230	10
1245	10
1246	12
1242	9
1242	12
1242	11
1243	9
1243	9
1242	8
1242	10
1243	11
1241	9
1245	10
1240	10
1242	10
1243	11
1242	11
1243	9
1242	9
1242	12
1241	10
1243	10
1244	10
1240	12
1244	10
1240	10
1245	10
1242	5
1244	10
1243	12
1243	11
1242	10
1243	10
1243	9
1243	8
1243	8
1244	9
1243	9
1240	11
1242	6
1243	10
1242	9
1244	10
1245	10
1243	11
1240	8
1242	12
1240	9
1242	8
1245	7
1243	10
1247	12
1244	11
1242	8
1240	12
1242	10
1242	13
1243	11
1244	10
1243	9
1243	10
1243	8
1243	9
1243	10
1241	11
1243	11
1244	8
1243	8
1239	8
1248	10
1240	13
1247	8
1243	10
1242	9
1244	13
1245	12
1242	10
1242	9
1242	8
1243	10
1242	8
1241	9
1243	11
1243	14
1243	8
1243	11
1242	11
1242	12
1244	10
1245	9
1245	7
1243	11
1243	10
1241	10
1244	9
1243	10
1243	10
1241	9
1245	10
1244	7
1242	8
1243	8
1242	8
1243	9
1244	8
1244	9
1245	13
1247	11
1246	8
1243	9
1241	9
1241	8
1242	11
1242	9
1246	10
1242	10
1243	10
1246	10
1241	9
1245	11
1239	12
1242	12
1243	9
1243	10
1246	9
1243	10
1242	13
1242	10
1241	24
1242	10
1240	9
1244	11
1243	9
1242	12
