ADC1	ADC2
1244	34
1245	36
1245	34
1246	34
1245	34
1246	35
1243	33
1245	33
1247	35
1245	33
1245	30
1245	33
1245	34
1246	37
1261	37
1246	37
1244	35
1246	36
1247	32
1244	36
1244	30
1245	32
1245	36
1247	34
1244	34
1245	37
1244	35
1246	34
1247	34
1247	32
1246	32
1247	35
1246	34
1244	37
1246	33
1246	34
1246	36
1245	34
1243	36
1244	36
1245	33
1251	35
1245	34
1246	34
1245	33
1246	35
1247	33
1241	36
1244	36
1245	36
1243	33
1245	36
1247	43
1245	34
1245	32
1244	36
1246	38
1247	35
1248	34
1245	33
1247	33
1246	34
1247	37
1248	33
1245	35
1246	36
1245	36
1245	32
1244	34
1247	34
1249	34
1244	34
1246	34
1244	38
1250	32
1247	32
1243	35
1244	33
1244	40
1243	35
1245	35
1247	33
1245	36
1245	35
1246	33
1243	33
1245	38
1248	30
1245	35
1247	33
1245	35
1248	35
1244	35
1247	32
1247	34
1247	34
1247	34
1250	34
1245	35
1248	35
1245	36
1246	32
1247	37
1247	36
1246	36
1245	33
1246	36
1247	32
1246	35
1243	39
1245	36
1246	34
1244	35
1245	35
1246	34
1242	35
1247	36
1247	33
1246	34
1245	32
1247	35
1246	40
1246	32
1243	35
1247	33
1245	36
1246	36
1244	33
1243	31
1245	37
1247	32
1248	36
1244	34
1246	36
1246	33
1246	35
1246	37
1246	35
1247	36
1245	36
1246	35
1243	35
1245	34
1244	36
1245	36
1243	32
1246	34
1245	35
1246	36
1245	34
1249	36
1244	35
1245	33
1243	37
1245	36
1245	35
1243	35
1245	34
1245	34
1245	34
1246	37
1244	34
1245	36
1243	35
1242	38
1244	34
1245	34
1245	35
1247	35
1245	34
1245	36
1243	33
1244	37
1244	37
1251	36
1247	33
1245	34
1243	36
1247	36
1246	33
1246	35
1244	34
1246	34
1244	34
1253	36
1246	36
1244	36
1246	35
1245	36
1245	38
1246	36
1244	36
1245	37
1245	40
1248	35
1245	39
1245	34
1246	36
1244	37
1245	34
1245	36
1246	37
1244	37
1245	35
1247	36
1247	33
1248	36
1246	35
1244	38
1247	36
1246	36
1245	36
1245	37
1245	37
1248	36
1243	36
1246	41
1246	36
1247	36
1245	36
1247	36
1245	34
1246	36
1245	35
1248	35
1245	36
1245	36
1245	37
1244	37
1246	34
1245	37
1248	36
1245	34
1245	35
1247	37
1247	37
1247	36
1247	38
1246	38
1245	35
1244	36
1244	40
1244	36
1247	37
1233	38
1241	36
1244	35
1246	36
1247	34
1245	36
1244	38
1245	36
1247	38
1247	35
1244	40
1246	37
1245	36
1245	34
1245	40
1245	37
1242	36
1246	37
1243	41
1250	34
1245	36
1244	36
1245	36
1243	37
1247	40
1247	37
1245	37
1246	38
1245	37
1246	38
1245	37
1246	35
1244	41
1246	36
1246	37
1247	40
1245	36
1247	37
1247	38
1249	38
