ADC1	ADC2
2124	33
2121	33
2120	34
2118	30
2123	34
2122	34
2122	34
2120	34
2118	35
2125	32
2122	30
2122	32
2121	33
2120	32
2121	32
2121	32
2125	32
2122	29
2123	35
2121	34
2121	34
2121	38
2120	36
2121	32
2120	33
2124	30
2123	35
2120	34
2123	31
2121	33
2121	31
2123	34
2121	32
2121	34
2124	33
2123	37
2119	34
2121	32
2121	32
2119	34
2122	35
2121	34
2123	37
2122	33
2127	28
2119	32
2121	32
2124	32
2120	33
2121	34
2121	33
2121	32
2119	33
2122	38
2121	33
2118	34
2121	34
2119	34
2121	36
2120	32
2124	34
2120	32
2118	33
2124	35
2123	35
2122	33
2121	30
2123	33
2122	33
2118	33
2120	34
2121	33
2123	32
2120	34
2122	32
2121	34
2123	32
2121	34
2121	37
2122	35
2124	34
2119	33
2120	32
2120	32
2122	34
2122	34
2120	34
2121	32
2120	33
2121	36
2121	37
2122	32
2121	30
2122	35
2124	32
2125	33
2121	34
2123	33
2121	34
2121	33
2121	33
2123	33
2122	34
2124	33
2122	34
2120	32
2120	32
2122	34
2121	32
2122	32
2124	33
2123	34
2118	34
2120	33
2119	35
2120	35
2122	34
2121	32
2124	33
2120	34
2122	32
2121	32
2119	36
2122	31
2121	33
2123	33
2121	32
2122	33
2123	34
2122	30
2125	35
2121	36
2121	35
2120	32
2122	32
2123	37
2120	36
2121	32
2120	33
2120	33
2122	33
2123	34
2123	34
2125	33
2124	34
2123	33
2119	33
2120	30
2118	34
2119	30
2123	32
2123	32
2118	32
2121	31
2124	29
2121	33
2122	32
2123	34
2122	33
2122	32
2122	32
2122	35
2122	35
2121	32
2123	32
2122	32
2121	32
2125	35
2121	30
2122	32
2122	35
2121	34
2122	34
2121	32
2123	32
2119	32
2121	33
2126	32
2123	34
2124	33
2122	33
2121	31
2121	33
2126	32
2120	33
2124	33
2120	31
2122	32
2121	31
2119	35
2118	31
2121	34
2120	34
2124	32
2122	34
2123	32
2120	34
2121	32
2122	30
2120	32
2121	36
2123	32
2122	34
2122	33
2121	30
2126	32
2122	35
2123	32
2124	33
2120	34
2123	30
2122	31
2122	29
2122	33
2124	32
2119	34
2123	35
2123	33
2119	32
2123	33
2123	29
2120	32
2124	34
2124	34
2120	32
2120	33
2121	34
2121	35
2121	34
2122	33
2121	34
2121	30
2119	34
2122	32
2120	32
2122	33
2122	33
2122	32
2123	32
2124	30
2121	32
2123	35
2120	36
2122	37
2121	32
2119	29
2122	33
2122	32
2123	36
2121	33
2122	31
2121	34
2122	34
2123	31
2123	32
2121	34
2123	36
2121	34
2120	32
2121	37
2119	32
2122	33
2120	32
2121	33
2124	34
2122	32
2122	36
2123	36
2122	26
2124	29
2118	32
2123	33
2122	32
2121	32
2121	33
2121	33
2122	33
2121	34
2125	30
2122	30
2122	33
2123	28
2124	35
2123	32
2119	32
2121	32
2120	32
2124	28
2123	32
2121	33
2122	28
2122	35
2121	31
2122	33
2121	31
2125	32
2125	25
2120	34
2121	35
2119	33
2120	33
2123	34
2119	33
2121	34
2123	32
2121	33
2120	32
2125	32
2120	34
2123	33
2121	33
2120	34
2121	32
2124	35
2125	36
2122	33
2123	30
2121	35
2122	34
2120	35
2121	35
2117	36
2121	32
2124	33
2121	33
2120	33
2122	33
2123	34
2123	34
2120	34
2122	33
2123	34
2122	34
2124	33
2122	34
2124	36
2120	32
2121	36
2123	34
2123	32
2122	33
2121	34
2121	29
2125	35
2123	34
2123	32
2120	33
2123	32
2123	32
2122	32
2122	30
2122	34
2120	30
2122	37
2120	33
2121	34
2125	34
2121	32
2118	33
2122	33
2124	34
2123	33
2119	31
2123	34
2119	34
2122	32
2120	29
2120	34
2121	31
2121	33
2122	33
2123	33
2122	36
2122	34
2122	33
2120	34
2124	30
2123	35
2121	32
2122	34
2121	32
2122	34
2122	34
2120	32
2118	32
2121	33
2119	37
2125	32
2119	32
2120	33
2124	34
2124	33
2121	31
2123	34
2123	32
2123	33
2124	33
2124	33
2120	32
2120	29
2123	32
2123	34
2121	31
2120	32
2120	33
2122	34
2119	35
2119	33
2121	34
2122	32
2122	32
2121	32
2121	32
2119	32
2122	35
2122	35
2121	33
2124	32
2122	34
2121	33
2120	33
2123	33
2121	32
2123	33
2118	34
2122	32
2121	34
2123	32
2121	36
2123	32
2122	36
2123	32
2120	34
2119	32
2123	34
2120	34
2121	33
2117	32
2121	32
2121	30
2121	34
2124	32
2121	30
2123	35
2121	30
2122	34
2122	36
2121	32
2122	35
2121	34
2122	31
2119	34
2121	36
2122	36
2123	34
2121	34
2122	35
2123	33
2121	34
2121	32
2120	38
2122	32
2121	34
2124	33
2122	35
2123	34
2120	32
2123	34
2121	32
2124	32
2123	34
2121	34
2127	32
2121	38
2122	32
2121	33
2122	33
2124	32
2123	34
2122	34
2121	34
2120	34
2121	29
2121	33
2124	32
2115	30
2121	32
2120	34
2121	33
2121	35
2122	35
2122	34
2121	36
2120	31
2122	34
2122	32
2121	34
2123	32
2126	32
2121	33
2119	34
2123	34
2121	34
2122	32
2122	33
2122	32
2126	32
2121	34
2124	32
2123	33
2118	32
2121	33
2124	34
2122	34
2119	33
2122	34
2121	34
2121	32
2124	36
2125	35
2122	34
2120	37
2120	35
2124	34
2124	35
2123	30
2122	34
2121	34
2122	33
2124	36
2118	32
2124	33
2120	32
2123	34
2120	33
2121	35
2120	31
2121	33
2122	36
2120	34
2120	36
2121	27
2122	36
2122	32
2122	35
2121	32
2119	30
2124	31
2122	35
2122	34
2119	34
2123	33
2124	36
2126	34
2122	33
2122	36
2120	33
2121	32
2122	34
2120	34
2120	32
2124	33
2120	34
2124	32
2123	35
2122	34
2122	31
2122	33
2121	36
2122	33
2120	30
2125	33
2121	34
2123	32
2121	32
2121	34
2124	32
2123	34
2122	33
2122	35
2123	42
2121	35
2120	35
2122	34
2123	35
2119	33
2120	34
2122	34
2120	36
2121	32
2124	34
2121	32
2121	34
2122	34
2122	34
2121	34
2120	35
2121	35
2124	32
2121	32
2123	38
2122	36
2125	34
2123	35
2124	36
2123	34
2121	36
2123	37
2122	35
2121	34
2121	33
2123	34
2121	34
2123	37
2122	34
2120	34
2123	35
2127	34
2120	37
2122	35
2123	32
2123	36
2121	33
2123	35
2122	34
2121	37
2119	36
2123	30
2128	36
2121	33
2121	38
2121	35
2124	34
2124	35
2123	37
2122	34
2121	35
2124	34
2119	34
2123	34
2122	34
2122	36
2120	35
2122	34
2119	34
2122	34
2119	37
2122	36
2125	36
2121	33
2121	37
2120	33
2121	36
2122	38
2123	34
2121	37
2124	36
2121	36
2122	38
2125	35
2117	34
2121	34
2121	35
2123	32
2121	36
2123	34
2122	36
2122	36
2122	35
2122	37
2121	36
2123	38
2120	35
2120	33
2118	34
2122	36
2121	36
2122	36
2120	36
2120	35
2120	35
2122	36
2124	35
2120	32
2121	38
2120	36
2119	34
2121	35
2121	38
2123	36
2124	36
2121	40
2120	32
2124	37
2122	36
2120	35
2122	35
2120	37
2124	36
2119	35
2121	32
2122	39
2121	35
2121	39
2122	35
2122	39
2121	38
2122	39
2122	37
2121	36
2124	35
2121	34
2123	36
2123	38
2121	37
2122	36
2122	38
2121	37
2122	38
2124	39
2120	41
2122	38
2122	40
2121	38
2118	35
2123	38
2125	35
2124	38
2122	39
2122	37
2123	39
2124	38
2118	38
2121	40
2118	37
2122	37
2124	39
2120	37
2120	38
2122	34
2117	39
2120	38
2120	36
2120	38
2121	35
2125	37
2120	39
2120	37
2121	39
2123	37
2120	37
2122	40
2120	40
2122	39
2120	45
2121	43
2121	39
2122	40
2122	42
2122	39
2120	38
2123	37
2120	41
2124	41
2121	39
2123	39
2123	39
2122	42
2122	38
2120	40
2120	41
2121	38
2120	49
2123	42
2121	40
2120	37
2122	41
2122	43
2120	43
2117	41
2120	42
2123	37
2120	37
2121	40
2121	41
2121	40
2121	40
2118	41
2122	38
2122	38
2121	41
2123	37
2122	40
2120	41
2120	38
2122	42
2121	41
2122	41
2121	36
2121	41
2121	40
2121	41
2121	42
2123	42
2120	42
2121	43
2123	42
2121	40
2121	39
2121	42
2121	42
2122	43
2120	45
2123	43
2119	40
2122	42
2120	46
2121	39
2121	44
2121	41
2120	44
2127	42
2120	42
2118	41
2121	44
2121	46
2122	43
2117	43
2121	42
2120	41
2121	44
2122	42
2121	43
2122	42
2120	43
2117	42
2120	44
2120	44
2119	44
2123	43
2119	46
2119	42
2119	40
2119	47
2120	45
2122	46
2118	45
2122	43
2120	41
2121	44
2119	44
2116	43
2125	45
2120	44
2120	46
2120	46
2119	47
2123	46
2118	46
2121	47
2120	48
2119	49
2120	49
2120	48
2120	47
2119	48
2119	49
2121	49
2120	50
2120	46
2123	49
2121	50
2122	47
2122	48
2122	50
2118	47
2120	50
2117	49
2121	50
2119	50
2122	51
2121	50
2119	51
2121	51
2119	48
2117	50
2119	49
2118	49
2119	51
2119	50
2120	51
2122	54
2123	52
2119	51
2119	48
2118	52
2119	51
2120	53
2117	51
2120	52
2120	54
2117	51
2119	56
2117	53
2117	53
2115	52
2118	55
2115	59
2118	52
2121	51
2120	53
2121	53
2120	56
2121	56
2120	55
2121	56
2119	58
2120	62
2118	58
2118	59
2119	58
2118	57
2121	55
2119	58
2120	61
2120	60
2120	62
2117	64
2118	60
2119	59
2117	58
2117	61
2122	60
2120	60
2117	59
2119	64
2117	62
2119	60
2120	61
2124	61
2118	64
2120	64
2118	65
2119	65
2117	64
2117	66
2118	65
2121	66
2115	66
2119	67
2118	64
2118	69
2118	64
2120	67
2119	68
2118	67
2118	69
2118	66
2118	67
2118	70
2118	67
2117	68
2118	67
2117	72
2115	70
2116	70
2119	70
2116	68
2118	71
2122	71
2119	75
2118	73
2116	71
2118	71
2120	75
2119	73
2115	80
2118	73
2118	74
2117	72
2117	73
2120	76
2117	77
2120	76
2117	78
2119	77
2116	76
2125	80
2116	81
2117	81
2120	78
2119	83
2117	80
2120	79
2118	81
2120	81
2117	83
2116	81
2117	83
2115	82
2115	86
2118	82
2116	85
2117	83
2116	84
2114	90
2119	85
2116	88
2114	85
2114	88
2117	88
2114	88
2115	89
2116	87
2115	94
2116	94
2118	91
2116	95
2114	91
2116	93
2117	93
2117	92
2116	90
2116	92
2116	98
2115	93
2116	93
2117	96
2113	98
2118	101
2115	99
2116	102
2118	98
2115	97
2112	100
2115	104
2116	101
2118	103
2118	102
2115	106
2116	104
2114	104
2115	104
2112	107
2115	105
2115	106
2116	108
2115	108
2115	109
2116	114
2111	110
2115	111
2114	114
2114	116
2115	113
2115	112
2112	112
2115	114
2116	115
2116	116
2114	117
2114	116
2117	121
2118	121
2113	118
2117	120
2112	122
2114	123
2116	128
2112	128
2113	122
2113	128
2114	124
2115	128
2110	128
2111	129
2114	130
2111	128
2114	128
2114	133
2110	132
2112	133
2115	131
2113	132
2115	132
2112	137
2109	139
2111	137
2112	141
2111	140
2109	141
2112	143
2109	139
2116	147
2111	142
2114	148
2112	142
2111	144
2112	149
2110	149
2112	151
2113	150
2109	152
2111	151
2111	154
2112	155
2113	156
2110	157
2114	157
2113	158
2112	158
2108	161
2113	163
2110	164
2110	163
2114	165
2109	165
2110	166
2110	170
2111	170
2110	168
2107	170
2108	171
2110	172
2106	173
2108	175
2109	178
2110	176
2108	183
2109	183
2112	182
2108	181
2105	181
2112	185
2107	186
2109	187
2108	191
2106	187
2107	190
2106	193
2109	191
2107	193
2107	197
2107	192
2106	200
2107	200
2110	200
2104	202
2105	204
2106	202
2103	206
2103	208
2105	204
2107	208
2108	215
2104	210
2104	215
2105	216
2104	221
2107	220
2104	220
2107	225
2103	221
2103	225
2106	229
2105	230
2105	229
2104	231
2102	235
2103	233
2100	236
2105	238
2105	241
2103	243
2103	244
2102	244
2101	246
2101	246
2101	249
2099	253
2101	256
2101	251
2103	258
2104	253
2101	259
2101	259
2101	262
2100	267
2102	268
2099	270
2100	273
2096	270
2098	272
2101	275
2102	277
2099	274
2098	284
2103	281
2100	284
2095	284
2100	288
2099	294
2098	291
2099	294
2101	297
2099	297
2099	304
2096	301
2097	300
2098	306
2096	310
2100	308
2098	311
2097	315
2096	316
2092	318
2095	324
2092	320
2098	323
2093	328
2093	334
2097	332
2093	337
2094	334
2094	341
2095	340
2091	341
2094	342
2093	345
2095	347
2093	350
2093	349
2091	354
2092	356
2093	354
2095	360
2090	366
2095	364
2094	367
2090	373
2093	373
2091	378
2091	383
2089	386
2092	382
2091	382
2090	387
2089	394
2088	399
2087	399
2088	399
2089	400
2085	403
2089	409
2089	410
2087	410
2087	413
2086	416
2085	419
2085	412
2088	431
2087	426
2086	431
2085	429
2085	439
2083	438
2083	441
2083	445
2083	450
2081	450
2081	454
2079	456
2083	461
2082	456
2082	465
2082	470
2083	469
2081	471
2080	474
2082	480
2079	478
2075	482
2080	489
2080	492
2074	501
2079	496
2076	500
2079	504
2076	512
2077	509
2080	512
2076	518
2076	518
2074	522
2080	523
2076	528
2077	529
2074	533
2075	542
2073	543
2076	551
2073	549
2074	549
2078	549
2071	561
2072	561
2072	564
2069	568
2072	573
2072	575
2070	581
2072	579
2071	588
2072	589
2070	598
2074	601
2068	603
2067	607
2067	611
2067	611
2064	618
2066	626
2068	622
2067	624
2061	635
2066	635
2065	642
2064	641
2062	645
2063	650
2066	655
2062	656
2062	664
2061	662
2062	671
2062	674
2059	689
2062	682
2060	687
2061	692
2057	700
2057	701
2059	706
2057	716
2053	716
2059	719
2055	724
2056	731
2055	732
2056	735
2051	747
2053	750
2052	756
2051	756
2053	759
2051	763
2053	767
2048	773
2049	780
2047	781
2047	794
2047	792
2046	804
2045	801
2045	806
2043	810
2043	828
2046	823
2047	826
2041	834
2042	835
2040	845
2041	854
2040	854
2038	855
2041	859
2037	876
2041	874
2036	880
2035	883
2034	890
2034	887
2037	899
2036	902
2038	910
2034	912
2033	919
2033	923
2029	935
2033	932
