ADC1	ADC2
50	31
48	32
49	32
48	28
47	28
50	33
51	32
47	32
48	30
52	30
50	32
50	32
51	30
48	26
49	31
49	32
47	34
49	27
51	32
49	32
51	33
49	33
48	28
51	29
49	31
50	32
49	28
49	29
48	30
47	29
47	30
49	31
51	32
48	28
49	29
49	32
49	28
45	30
45	29
48	30
50	29
48	30
47	30
49	26
49	29
47	29
50	29
52	30
51	33
50	28
48	29
49	31
48	31
49	30
47	29
48	32
49	30
50	32
48	29
46	28
48	32
50	33
50	34
50	31
48	30
48	29
47	33
48	30
49	32
50	28
49	28
46	32
50	33
51	30
49	32
49	30
52	31
49	29
48	30
49	29
50	31
49	30
50	28
47	30
51	29
49	33
50	32
48	32
50	30
48	32
49	30
48	29
49	30
50	32
48	32
49	32
48	33
50	30
52	31
47	30
50	30
54	32
49	30
49	29
50	29
49	29
48	31
49	30
51	31
49	32
50	32
51	32
49	34
49	32
51	32
50	33
49	27
48	28
48	31
49	28
51	28
48	30
50	30
48	33
50	30
48	28
47	28
48	32
52	31
51	28
50	32
46	30
51	33
49	29
49	32
50	30
50	32
50	36
48	30
52	30
50	30
50	30
47	31
49	32
49	30
49	31
53	27
46	32
49	28
50	28
52	31
53	32
50	32
48	30
49	28
48	29
51	31
49	31
48	36
50	31
51	30
50	32
48	32
49	29
50	30
49	30
49	33
49	30
49	31
48	30
50	29
50	30
51	32
48	30
49	29
48	32
49	34
52	32
49	28
49	32
48	33
48	30
48	31
50	32
50	31
50	30
48	27
48	32
48	31
50	33
49	33
48	32
50	33
51	32
51	34
42	30
49	29
52	32
48	32
50	32
48	32
48	30
47	30
48	29
51	31
49	31
48	31
49	32
50	28
50	28
49	32
49	29
50	31
52	31
53	12
49	32
47	28
48	28
49	32
48	30
51	34
47	32
52	33
48	27
49	32
50	31
49	31
50	33
49	30
49	29
54	32
51	32
50	30
49	32
50	26
49	32
50	31
46	32
49	30
49	32
49	31
48	29
49	31
50	32
51	30
48	31
48	29
49	28
48	34
50	30
54	30
48	30
48	30
49	32
49	29
48	29
48	32
49	30
48	33
50	29
49	30
48	29
50	30
49	32
48	30
47	34
49	30
48	30
48	30
51	31
50	32
50	29
54	31
47	29
46	32
52	32
50	32
50	32
49	32
49	29
49	29
50	30
50	32
48	29
48	30
49	32
46	30
51	30
50	32
49	30
49	33
54	32
50	29
49	31
49	34
51	30
50	35
47	28
50	28
51	31
49	32
48	28
49	31
49	30
49	32
48	32
50	30
47	33
48	29
50	28
51	27
52	34
48	32
51	34
49	33
46	30
49	29
48	30
48	26
48	29
48	28
50	33
49	30
51	30
49	30
48	29
51	31
49	29
48	34
49	30
49	30
49	31
51	32
49	29
48	28
48	31
48	31
49	30
49	32
48	31
49	34
49	28
50	30
52	33
49	32
52	28
48	30
48	27
48	28
55	31
51	32
48	29
50	31
50	31
48	28
49	32
50	29
46	34
48	26
49	29
49	30
48	30
48	29
51	28
49	31
49	32
49	30
49	29
47	29
51	30
50	32
49	33
51	32
50	29
49	29
48	28
52	31
50	28
49	31
47	28
50	32
51	31
49	31
53	30
49	29
48	29
51	30
49	30
48	30
48	32
47	29
49	30
50	32
48	27
50	27
47	32
48	32
50	29
49	35
50	32
49	30
50	33
48	32
49	28
49	29
50	31
50	30
47	29
48	29
52	31
48	30
50	29
52	32
48	30
50	29
50	0
50	33
47	29
47	29
50	28
48	32
48	29
52	30
51	34
49	30
49	30
51	30
49	28
48	34
50	32
49	29
50	31
46	32
48	28
50	30
49	31
49	28
52	30
48	32
51	29
48	29
50	29
48	29
51	32
50	29
47	31
47	31
50	30
49	33
49	32
49	30
49	30
49	30
50	30
50	32
