ADC1	ADC2
2989	53
3118	25
2782	32
3145	38
3025	26
2758	32
3182	34
2906	25
2769	34
3177	32
2816	28
2962	53
3125	26
2782	27
3135	39
3034	27
2759	36
3176	34
2911	30
2762	33
3181	29
2822	27
2942	56
3125	27
2786	29
3126	41
3039	27
2757	32
3177	33
2920	25
2764	33
3181	33
2828	30
2911	59
3135	28
2787	27
3125	38
3049	26
2761	32
3179	34
2924	22
2762	30
3187	30
2828	28
2891	56
3137	29
2789	31
3122	44
3052	26
2762	32
3175	33
2929	26
2757	34
3185	30
2832	25
2862	58
3139	28
2791	29
3112	46
3058	28
2764	29
3173	32
2939	24
2756	32
3183	31
2839	28
2844	55
3148	31
2788	29
3103	43
3063	25
2763	34
3173	35
2949	24
2764	32
3187	32
2841	26
2831	51
3151	30
2792	32
3101	43
3070	27
2764	31
3168	37
2955	25
2757	32
3189	36
2854	26
2819	50
3151	30
2800	29
3085	41
3079	24
2768	31
3166	34
2963	25
2759	30
3187	30
2861	25
2810	44
3158	26
2798	30
3076	45
3088	25
2771	27
3168	39
2971	24
2756	30
3188	35
2863	23
2797	43
3162	31
2802	32
3069	45
3086	28
2767	30
3163	35
2983	26
2762	30
3188	29
2865	25
2791	38
3163	29
2806	29
3054	51
3095	26
2768	30
3163	35
2988	28
2759	29
3187	30
2877	24
2785	37
3167	28
2805	29
3039	49
3101	30
2775	29
3160	37
2993	29
2762	32
3190	32
2880	25
2781	37
3170	27
2809	24
3026	48
3103	26
2776	33
3157	40
2998	25
2762	26
3191	32
2881	26
2772	36
3173	28
2807	23
3016	54
3108	28
2771	36
3152	38
3009	24
2755	33
3189	33
2887	21
2773	37
3175	29
2813	28
2998	52
3110	32
2773	28
3154	36
3011	20
2758	32
3184	36
2892	24
2775	35
3173	29
2818	26
2986	53
3113	28
2778	28
3145	36
3018	25
2762	32
3185	34
2897	26
2766	34
3175	31
2817	29
2963	51
3119	29
2778	32
3133	39
3023	25
2762	32
3181	33
2903	25
2766	37
3180	31
2818	27
2942	52
3122	30
2777	29
3133	40
3030	23
2760	32
3187	34
2908	27
2764	32
3181	29
2825	28
2910	58
3129	26
2779	32
3128	40
3043	26
2762	32
3181	37
2917	26
2764	33
3181	32
2829	28
2887	56
3137	28
2782	29
3122	36
3047	21
2760	32
3181	33
2922	31
2759	32
3176	30
2832	25
2869	54
3137	26
2785	30
3119	40
3055	30
2762	31
3175	32
2936	26
2757	33
3180	32
2836	27
2844	52
3144	34
2787	28
3110	43
3060	28
2763	29
3178	32
2939	25
2762	30
3183	30
2843	27
2832	52
3150	32
2789	28
3105	40
3068	26
2765	30
3175	38
2947	25
2761	32
3185	33
2849	28
2814	47
3152	29
2792	28
3096	46
3071	27
2768	28
3173	36
2958	22
2759	32
3189	32
2855	27
2810	48
3155	29
2795	30
3090	46
3079	27
2774	30
3165	37
2966	26
2760	32
3187	33
2859	25
2801	42
3157	29
2798	28
3079	43
3085	26
2773	31
3172	37
2970	24
2760	31
3185	34
2863	27
2794	42
3163	24
2799	33
3074	42
3087	28
2772	28
3168	32
2976	26
2759	36
3183	33
2868	31
2787	41
3164	26
2800	30
3069	46
3096	25
2772	30
3167	32
2984	22
2761	31
3185	34
2875	22
2789	36
3170	30
2804	28
3054	45
3097	28
2772	29
3164	37
2994	24
2763	30
3189	32
2883	26
2781	36
3172	30
2806	25
3048	47
3105	24
2775	32
3163	38
3004	22
2760	30
3184	34
2885	27
2771	34
3173	30
2811	29
3035	50
3109	27
2775	28
3159	40
3005	21
2757	30
3185	32
2891	24
2771	38
3176	29
2818	30
3020	48
3116	28
2783	32
3153	38
3017	26
2760	32
3185	32
2899	25
2770	37
3179	30
2814	28
2996	54
3119	27
2778	30
3145	37
3024	21
2758	34
3182	33
2906	28
2767	35
3183	32
2820	28
2973	53
3121	27
2783	28
3140	39
3033	25
2761	32
3180	36
2913	27
2766	31
3183	29
2824	29
2945	54
3129	26
2781	29
3135	38
3036	24
2761	32
3180	33
2918	22
2765	34
3181	28
2825	25
2919	54
3131	26
2783	34
3127	33
3041	21
2761	30
3173	35
2922	28
2759	33
3185	29
2831	28
2898	53
3132	25
2782	29
3118	43
3049	25
2763	30
3178	33
2929	26
2757	32
3184	32
2836	28
2873	56
3137	28
2788	30
3111	40
3057	23
2761	33
3177	36
2936	24
2760	37
3184	31
2834	29
2852	55
3140	30
2790	27
3105	42
3062	28
2761	30
3169	37
2942	27
2759	32
3181	32
2839	26
2837	52
3145	32
2791	28
3097	41
3068	25
2770	29
3169	34
2949	21
2757	32
3189	32
2849	26
2820	48
3152	32
2790	28
3091	41
3072	26
2762	30
3164	38
2955	25
2759	32
3183	31
2850	28
2807	49
3150	30
2792	32
3081	43
3081	25
2762	32
3166	38
2963	26
2758	32
3187	35
2856	28
2799	46
3156	32
2797	27
3067	44
3084	24
2760	32
3163	36
2969	29
2755	32
3183	32
2866	26
2794	43
3161	31
2799	29
3060	50
3091	28
2768	32
3159	36
2979	24
2758	31
3183	34
2866	23
2783	40
3158	27
2799	30
3049	48
3098	30
2767	29
3159	34
2987	26
2756	32
3181	34
2875	25
2776	39
3164	28
2802	32
3037	49
3096	27
2768	27
3153	37
2996	22
2761	30
3187	33
2878	26
2777	37
3167	34
2808	29
3019	54
3106	25
2768	33
3154	36
3000	26
2756	30
3183	36
2885	26
2773	36
3171	28
2813	26
2999	48
3112	25
2773	36
3145	36
3011	24
2759	32
3176	32
2887	25
2769	36
3171	32
2811	26
2977	53
3115	26
2775	28
3146	40
3017	22
2759	34
3182	34
2900	25
2769	36
3175	32
2815	29
2954	54
3121	28
2775	27
3141	39
3019	25
2757	32
3184	34
2901	24
2767	38
3176	29
2817	29
2937	54
3121	27
2775	27
3134	38
3026	24
2759	30
3183	35
2902	21
2761	34
3176	27
2825	28
2918	57
3124	30
2780	29
3129	40
3035	24
2756	29
3177	33
2917	24
2760	34
3177	28
2826	31
2899	59
3134	30
2780	27
3122	36
3048	28
2758	32
3179	34
2924	29
2758	33
3179	33
2833	27
2870	55
3134	24
2782	27
3113	41
3053	28
2760	31
3174	37
2931	25
2758	32
3179	30
2835	26
2854	56
3138	30
2784	32
3113	43
3059	28
2767	32
3177	35
2940	26
2760	35
3183	29
2843	27
2841	52
3147	29
2785	28
3110	39
3063	27
2764	35
3179	33
2939	26
2763	30
3181	34
2845	25
2827	48
3149	27
2790	29
3104	41
3063	24
2767	32
3180	34
2947	24
2759	33
3183	35
2850	29
2813	47
3152	27
2791	32
3102	45
3070	26
2765	32
3171	36
2960	24
2757	31
3179	33
2852	27
2807	44
3155	29
2791	30
3092	42
3073	28
2764	32
3168	36
2963	24
2757	31
3183	35
2854	27
2799	43
3158	29
2794	28
3084	44
3081	26
2767	28
3165	36
2969	23
2753	35
3183	34
2861	27
2795	42
3160	28
2797	27
3076	44
3085	28
2767	32
3165	38
2973	24
2759	32
3186	34
2865	23
2785	40
3160	28
2800	29
3063	45
3092	28
2770	26
3163	34
2979	24
2755	35
3184	32
2868	27
2778	38
3165	29
2801	25
3053	47
3095	27
2774	34
3161	37
2989	24
2759	33
3181	32
2872	24
2777	37
3165	29
2803	28
3047	46
3098	26
2771	30
3151	35
2989	26
2754	30
3179	32
2881	29
2769	38
3169	31
2805	26
3035	47
3100	27
2771	29
3154	36
3003	23
2756	32
3184	33
2889	28
2771	33
3171	28
2809	27
3018	48
3109	25
2773	29
3147	36
3006	24
2756	32
3177	33
2891	22
2764	34
3179	31
2813	28
3001	52
3111	26
2775	29
3142	40
3016	26
2755	34
3179	36
2900	23
2764	36
3175	29
2816	27
2980	54
3117	29
2777	30
3136	38
3023	24
2756	32
3174	32
2904	27
2758	32
3180	31
2817	29
2955	52
3121	28
2775	28
3128	40
3034	25
2757	31
3177	35
2911	25
2759	35
3179	30
2820	26
2926	56
3127	30
2781	30
3126	41
3037	27
2758	28
3177	35
2913	26
2762	33
3181	31
2823	25
2905	58
3131	27
2781	30
3121	40
3044	27
2761	32
3171	35
2925	22
2758	33
3179	28
2831	28
2879	57
3137	28
2785	29
3114	44
3053	25
2759	34
3169	34
2932	25
2758	31
3184	32
2836	26
2852	56
3140	28
2787	32
3104	44
3060	24
2759	30
3169	34
2940	28
2759	35
3183	32
2841	27
2830	53
3147	28
2791	30
3096	41
3065	24
2759	28
3168	37
2949	24
2749	32
3183	28
2851	27
2815	49
3149	32
2796	29
3086	44
3077	27
2762	29
3165	36
2963	24
2758	32
3188	34
2853	28
2798	50
3155	28
2795	29
3075	50
3085	26
2763	29
3161	32
2968	24
2755	32
3187	29
2861	24
2801	44
3160	26
2797	29
3066	47
3088	28
2765	28
3158	39
2976	24
2757	32
3187	31
2865	26
2783	38
3159	26
2802	34
3053	50
3092	25
2769	26
3163	35
2984	29
2760	32
3184	32
2869	24
2785	36
3165	29
2805	28
3033	53
3098	29
2766	29
3154	37
2995	24
2755	34
3183	34
2875	26
2773	37
3165	29
2808	26
3019	49
3104	26
2768	30
3152	35
3000	23
2757	31
3184	34
2885	29
2769	37
3170	28
2811	28
2986	50
3111	27
2772	29
3145	38
3015	21
2756	32
3182	32
2893	27
2766	35
3175	31
2814	32
2957	53
3121	28
2777	28
3136	39
3020	24
2755	30
3182	34
2904	26
2765	35
3177	32
2820	25
2916	58
3125	30
2775	28
3130	35
3029	26
2759	32
3182	35
2910	24
2763	35
3177	30
2822	26
2900	56
3130	26
2777	29
3121	40
3039	24
2755	30
3180	37
2920	26
2757	34
3176	32
2829	22
2861	54
3135	26
2781	30
3115	37
3049	26
2762	31
3172	35
2924	28
2755	34
3182	31
2832	28
2843	53
3140	28
2783	32
3110	41
3054	27
2760	30
3170	33
2937	26
2753	32
3179	31
2842	26
2821	51
3142	29
2786	28
3097	43
3063	27
2760	33
3169	36
2943	25
2754	33
3183	33
2851	25
2811	47
3154	34
2788	30
3091	41
3069	26
2760	35
3168	36
2955	26
2756	32
3181	36
2852	28
2800	44
3152	26
2791	34
3085	41
3079	26
2765	29
3166	34
2963	24
2755	32
3181	32
2856	26
2793	41
3157	32
2789	28
3070	43
3080	25
2765	32
3163	36
2973	26
2753	32
3180	32
2859	26
2781	38
3163	25
2797	29
3061	46
3085	24
2765	32
3157	40
2979	25
2748	33
3177	32
2873	28
2773	42
3166	29
2797	32
3048	48
3095	30
2769	29
3155	38
2993	27
2755	30
3178	29
2878	28
2769	35
3169	32
2807	24
3037	46
3101	28
2770	30
3147	36
2997	27
2754	33
3178	34
2884	22
2764	36
3171	28
2805	28
3011	45
3106	26
2771	34
3144	36
3006	24
2753	31
3178	35
2891	28
2763	34
3168	31
2809	29
3000	50
3115	26
2768	30
3140	38
3012	24
2752	30
3175	33
2899	26
2760	36
3173	34
2812	30
2966	51
3117	26
2773	33
3130	42
3025	22
2751	32
3172	32
2901	26
2757	30
3173	30
2821	28
2935	51
3124	31
2774	27
3122	42
3037	22
2753	29
3171	35
2917	28
2756	32
3177	35
2821	30
2890	55
3127	28
2775	28
3113	40
3045	24
2754	29
3170	34
2922	26
2753	26
3180	30
2827	26
2869	56
3133	28
2780	29
3109	39
3050	27
2752	29
3165	33
2934	25
2750	30
3177	32
2829	28
2840	51
3133	32
2783	31
3098	42
3062	25
2754	30
3167	35
2939	23
2752	32
3180	31
2840	29
2819	53
3141	25
2787	27
3088	43
3068	27
2761	32
3159	35
2954	26
2748	34
3178	31
2845	29
2805	52
3145	25
2792	27
3079	49
3077	27
2761	30
3159	34
2958	22
2751	34
3184	33
2853	24
2797	44
3149	28
2794	28
3071	45
3084	27
2764	33
3159	38
2972	26
2759	28
3182	34
2862	25
2792	39
3155	29
2801	32
3057	46
3091	26
2767	29
3161	36
2980	25
2757	33
3184	31
2872	26
2782	38
3161	30
2800	26
3045	46
3094	22
2769	29
3153	35
2993	20
2756	32
3181	32
2877	25
2777	40
3162	30
2809	27
3027	48
3104	28
2776	32
3151	37
3005	25
2759	33
3183	29
2886	25
2775	32
3166	30
2810	28
3011	50
3108	26
2774	28
3145	38
3007	23
2762	32
3182	32
2895	25
2774	33
3173	36
2808	32
3010	51
3112	27
2773	31
3139	38
3018	24
2759	35
3181	33
2898	26
2770	36
3170	28
2818	29
2972	55
3117	30
2781	33
3134	43
3023	26
2754	28
3181	34
2904	22
2763	33
3172	32
2814	26
2951	53
3128	26
2782	30
3127	35
3026	25
2757	45
3179	35
2908	25
2766	39
3172	31
2824	28
2928	53
3128	25
2777	29
3129	39
3032	26
2759	30
3176	34
2911	25
2765	34
3177	32
2828	29
2895	57
