ADC1	ADC2
3164	28
2813	27
3147	38
3070	22
2790	28
3203	32
2950	25
2792	34
3201	30
2861	25
2910	50
3161	23
2812	28
3146	40
3072	27
2793	32
3201	32
2951	22
2791	30
3205	26
2861	24
2905	52
3161	26
2815	27
3144	37
3075	23
2792	30
3202	33
2954	26
2794	29
3204	29
2864	22
2897	49
3164	28
2811	27
3143	40
3075	23
2792	32
3208	34
2957	24
2792	26
3206	32
2862	21
2897	53
3160	25
2812	25
3140	40
3081	26
2791	27
3200	32
2956	22
2791	32
3205	29
2864	25
2891	59
3166	28
2817	26
3140	38
3078	25
2792	28
3205	34
2962	22
2791	32
3203	29
2865	23
2891	46
3165	23
2814	24
3135	40
3083	25
2789	28
3197	34
2964	25
2792	32
3205	29
2865	25
2877	52
3171	27
2815	28
3133	39
3084	25
2790	30
3201	35
2965	21
2785	32
3201	30
2868	23
2867	53
3169	26
2814	27
3128	42
3084	23
2790	27
3198	32
2970	26
2791	31
3205	32
2867	24
2857	50
3169	26
2819	26
3126	40
3088	26
2790	29
3196	34
2971	21
2786	31
3208	29
2871	25
2851	46
3172	32
2815	28
3124	40
3089	23
2793	25
3195	32
2975	22
2785	28
3208	32
2874	27
2851	41
3174	22
2818	26
3119	40
3095	24
2790	29
3196	28
2980	24
2784	30
3204	29
2871	20
2842	47
3177	24
2815	27
3119	41
3091	24
2794	28
3190	31
2981	16
2784	26
3206	31
2877	25
2837	44
3176	26
2819	29
3115	39
3097	25
2791	28
3190	32
2982	22
2786	28
3205	26
2875	20
2833	44
3179	28
2822	27
3110	41
3101	24
2793	30
3193	40
2983	26
2785	34
3205	30
2879	23
2834	47
3177	28
2821	29
3113	44
3103	30
2790	28
3190	36
2985	25
2785	32
3205	32
2880	27
2834	45
3182	30
2823	29
3113	44
3101	28
2796	33
3196	34
2989	24
2787	33
3209	33
2883	28
2833	46
3182	33
2825	27
3116	44
3112	28
2801	32
3196	37
2995	23
2789	32
3209	33
2890	30
2833	44
3185	26
2827	30
3105	45
3107	26
2798	31
3195	34
2998	24
2788	29
3207	33
2887	30
2826	44
3187	28
2829	27
3102	41
3107	28
2797	32
3193	35
3000	24
2785	32
3201	37
2889	29
2815	42
3188	27
2825	30
3095	44
3110	26
2794	28
3189	34
3000	23
2783	30
3204	36
2890	28
2809	40
3185	30
2821	25
3086	46
3108	25
2787	27
3183	39
2998	24
2780	31
3203	32
2885	25
2804	40
3184	29
2824	30
3087	41
3108	27
2793	28
3185	35
3001	24
2785	27
3204	31
2889	28
2812	39
3184	29
2826	29
3090	45
3111	25
2795	32
3188	35
3007	22
2785	32
3207	23
2896	25
2812	10
3189	9
2824	8
3087	40
3116	27
2799	33
3188	36
