tensao1,potencia1,tensao2,potencia2
0.4984312363338192,3.941773101758059e-05,0.9036502322635135,8.263013845572442e-05
0.4984312363338192,4.311314330047878e-05,0.9043760557432432,7.375634501297029e-05
0.4989010112973761,4.192081266443215e-05,0.9065535261824323,7.841477266019739e-05
0.4989010112973761,4.192081266443215e-05,0.9058277027027025,8.28292472230876e-05
0.4986661238155976,3.943630676264072e-05,0.9036502322635135,8.039689147043458e-05
0.4984312363338192,4.064953511187999e-05,0.9036502322635135,7.146390352927516e-05
0.4986661238155976,4.31334605216383e-05,0.9036502322635135,7.593039749985486e-05
0.4984312363338192,4.311314330047878e-05,0.9014727618243241,7.351956701934918e-05
0.4986661238155976,3.943630676264072e-05,0.9051018792229728,7.15787049807278e-05
0.4993707862609328,3.949203399782109e-05,0.9051018792229728,7.828920857267105e-05
0.4984312363338192,4.064953511187999e-05,0.9029244087837837,7.586940922877064e-05
0.4986661238155976,4.066869134897324e-05,0.9043760557432432,8.269650804484549e-05
0.4996056737427113,4.198002285181129e-05,0.9036502322635135,7.816364448514473e-05
0.4989010112973761,4.06878475860665e-05,0.9007469383445944,8.01385882046661e-05
0.4996056737427113,4.074531629734625e-05,0.9051018792229728,8.499971216461429e-05
0.4998405612244897,4.07644725344395e-05,0.9043760557432432,7.822642652890789e-05
0.4991358987791545,3.947345825276097e-05,0.9036502322635135,7.593039749985486e-05
0.4996056737427113,4.198002285181129e-05,0.9043760557432432,7.822642652890789e-05
0.4984312363338192,4.064953511187999e-05,0.9029244087837837,7.586940922877064e-05
0.4986661238155976,3.697153758997568e-05,0.9029244087837837,7.586940922877064e-05
0.4989010112973761,4.192081266443215e-05,0.9007469383445944,8.01385882046661e-05
0.4989010112973761,4.192081266443215e-05,0.9036502322635135,7.593039749985486e-05
0.4986661238155976,4.559822969430334e-05,0.9036502322635135,7.816364448514473e-05
0.4989010112973761,4.31537777427978e-05,0.9051018792229728,7.828920857267105e-05
0.4989010112973761,3.945488250770085e-05,0.9007469383445944,7.346037252094391e-05
0.4989010112973761,4.06878475860665e-05,0.9036502322635135,7.816364448514473e-05
0.4984312363338192,3.941773101758059e-05,0.9036502322635135,7.369715051456501e-05
0.4981963488520407,3.939915527252047e-05,0.9043760557432432,8.269650804484549e-05
0.4984312363338192,3.941773101758059e-05,0.9036502322635135,7.593039749985486e-05
0.4991358987791545,3.947345825276097e-05,0.9021985853040539,8.249739927748229e-05
0.4984312363338192,4.064953511187999e-05,0.9029244087837837,7.586940922877064e-05
0.4981963488520407,3.693670806798795e-05,0.9036502322635135,7.816364448514473e-05
0.4979614613702624,3.938057952746036e-05,0.9036502322635135,7.146390352927516e-05
0.4993707862609328,4.072616006025299e-05,0.9029244087837837,7.140650280354884e-05
0.4989010112973761,4.192081266443215e-05,0.9029244087837837,7.363795601615974e-05
0.4993707862609328,4.566266430998063e-05,0.9043760557432432,6.705122273906391e-05
0.4986661238155976,4.31334605216383e-05,0.9036502322635135,9.379637338217367e-05
0.4984312363338192,4.064953511187999e-05,0.9029244087837837,7.810086244138155e-05
0.4989010112973761,4.31537777427978e-05,0.9036502322635135,7.816364448514473e-05
0.4989010112973761,4.192081266443215e-05,0.9036502322635135,7.146390352927516e-05
0.4972567989249271,3.809595065814623e-05,0.9036502322635135,8.039689147043458e-05
0.4989010112973761,4.06878475860665e-05,0.9051018792229728,7.605237404202329e-05
0.4989010112973761,4.192081266443215e-05,0.9036502322635135,7.369715051456501e-05
0.4981963488520407,3.939915527252047e-05,0.9029244087837837,8.479522207921425e-05
0.4989010112973761,3.945488250770085e-05,0.9043760557432432,7.375634501297029e-05
0.4984312363338192,3.81859269232812e-05,0.9051018792229728,8.499971216461429e-05
0.4981963488520407,3.939915527252047e-05,0.9065535261824323,8.065519473620303e-05
0.4986661238155976,3.943630676264072e-05,0.9080051731418919,7.62963271263602e-05
0.4996056737427113,4.444943596074136e-05,0.9029244087837837,7.586940922877064e-05
0.4991358987791545,3.577282154156462e-05,0.9029244087837837,8.033231565399245e-05
0.4986661238155976,4.066869134897324e-05,0.9051018792229728,7.828920857267105e-05
0.4986661238155976,3.943630676264072e-05,0.9043760557432432,7.599138577093909e-05
0.4993707862609328,3.949203399782109e-05,0.9029244087837837,7.586940922877064e-05
0.4981963488520407,3.939915527252047e-05,0.9036502322635135,7.593039749985486e-05
0.4989010112973761,4.192081266443215e-05,0.9029244087837837,7.586940922877064e-05
0.4981963488520407,4.309282607931927e-05,0.9051018792229728,7.15787049807278e-05
0.4979614613702624,4.061122263769349e-05,0.9058277027027025,7.611336231310752e-05
0.4989010112973761,3.698895235096955e-05,0.9021985853040539,7.580842095768641e-05
0.4991358987791545,3.947345825276097e-05,0.9043760557432432,6.705122273906391e-05
0.4986661238155976,4.190107593530576e-05,0.9043760557432432,7.375634501297029e-05
0.4986661238155976,4.066869134897324e-05,0.9043760557432432,8.046146728687669e-05
0.4991358987791545,4.070700382315975e-05,0.9043760557432432,7.822642652890789e-05
0.4991358987791545,3.947345825276097e-05,0.9043760557432432,7.822642652890789e-05
0.4989010112973761,4.438674282116346e-05,0.9029244087837837,7.810086244138155e-05
0.4984312363338192,3.941773101758059e-05,0.9036502322635135,8.039689147043458e-05
0.4984312363338192,3.941773101758059e-05,0.9043760557432432,7.822642652890789e-05
0.4984312363338192,4.188133920617938e-05,0.9043760557432432,7.822642652890789e-05
0.4986661238155976,3.697153758997568e-05,0.9029244087837837,7.586940922877064e-05
0.4986661238155976,4.190107593530576e-05,0.9021985853040539,7.580842095768641e-05
0.4981963488520407,3.939915527252047e-05,0.9043760557432432,7.599138577093909e-05
0.4993707862609328,4.19602861226849e-05,0.9058277027027025,7.835199061643421e-05
0.4993707862609328,3.578965581052536e-05,0.9036502322635135,8.263013845572442e-05
0.4986661238155976,3.82039221763082e-05,0.9021985853040539,7.357876151775446e-05
0.4989010112973761,4.192081266443215e-05,0.9029244087837837,7.586940922877064e-05
0.4991358987791545,4.070700382315975e-05,0.9036502322635135,7.146390352927516e-05
0.4984312363338192,3.941773101758059e-05,0.9051018792229728,7.605237404202329e-05
0.4986661238155976,4.31334605216383e-05,0.9051018792229728,7.605237404202329e-05
0.4998405612244897,4.323504662743583e-05,0.9043760557432432,7.599138577093909e-05
0.4979614613702624,4.061122263769349e-05,0.9051018792229728,7.381553951137555e-05
0.4986661238155976,4.436584510797081e-05,0.9043760557432432,7.822642652890789e-05
0.4989010112973761,4.06878475860665e-05,0.9014727618243241,7.129170135209617e-05
0.4986661238155976,4.190107593530576e-05,0.9043760557432432,7.599138577093909e-05
0.4986661238155976,4.190107593530576e-05,0.9036502322635135,8.039689147043458e-05
0.4989010112973761,4.438674282116346e-05,0.9043760557432432,8.046146728687669e-05
0.4991358987791545,3.947345825276097e-05,0.9036502322635135,7.593039749985486e-05
0.4986661238155976,3.82039221763082e-05,0.9029244087837837,7.140650280354884e-05
0.4981963488520407,4.063037887478674e-05,0.9036502322635135,7.593039749985486e-05
0.4989010112973761,3.945488250770085e-05,0.9029244087837837,8.479522207921425e-05
0.4991358987791545,4.44076405343561e-05,0.9021985853040539,7.357876151775446e-05
0.4989010112973761,4.192081266443215e-05,0.9043760557432432,7.599138577093909e-05
0.4989010112973761,4.31537777427978e-05,0.9029244087837837,7.363795601615974e-05
0.4984312363338192,4.188133920617938e-05,0.9043760557432432,7.375634501297029e-05
0.4989010112973761,3.945488250770085e-05,0.9051018792229728,7.828920857267105e-05
0.4991358987791545,3.823991268236219e-05,0.9036502322635135,7.593039749985486e-05
0.4991358987791545,4.687473167515365e-05,0.9029244087837837,7.586940922877064e-05
0.4989010112973761,3.945488250770085e-05,0.9036502322635135,8.263013845572442e-05
0.4991358987791545,3.947345825276097e-05,0.9036502322635135,7.593039749985486e-05
0.4989010112973761,4.06878475860665e-05,0.9036502322635135,8.039689147043458e-05
0.4993707862609328,4.19602861226849e-05,0.9065535261824323,7.393392850818611e-05
0.4993707862609328,4.19602861226849e-05,0.9021985853040539,7.580842095768641e-05
0.4989010112973761,4.192081266443215e-05,0.9036502322635135,7.593039749985486e-05
0.4996056737427113,3.951060974288121e-05,0.9021985853040539,7.357876151775446e-05
0.4989010112973761,3.945488250770085e-05,0.9029244087837837,3.347179818916352e-05
0.4981963488520407,3.939915527252047e-05,0.9036502322635135,7.369715051456501e-05
0.4977265738884839,4.182212901880024e-05,0.9021985853040539,7.803808039761839e-05
0.4984312363338192,4.434494739477818e-05,0.9058277027027025,7.835199061643421e-05
0.4986661238155976,3.943630676264072e-05,0.9029244087837837,7.363795601615974e-05
0.4989010112973761,3.945488250770085e-05,0.9051018792229728,7.381553951137555e-05
0.4981963488520407,4.063037887478674e-05,0.9072793496621621,7.847755470396055e-05
0.4991358987791545,4.194054939355853e-05,0.9051018792229728,6.263136685813684e-05
0.4989010112973761,4.31537777427978e-05,0.9043760557432432,7.599138577093909e-05
0.4989010112973761,4.06878475860665e-05,0.9043760557432432,8.046146728687669e-05
0.4981963488520407,4.309282607931927e-05,0.9043760557432432,7.599138577093909e-05
0.4984312363338192,3.941773101758059e-05,0.9036502322635135,7.593039749985486e-05
0.4986661238155976,4.190107593530576e-05,0.9021985853040539,7.357876151775446e-05
0.4984312363338192,3.941773101758059e-05,0.9043760557432432,7.599138577093909e-05
0.4998405612244897,4.199975958093767e-05,0.9029244087837837,7.810086244138155e-05
0.4984312363338192,4.064953511187999e-05,0.9043760557432432,6.928626349703269e-05
0.4989010112973761,3.822191742933519e-05,0.9029244087837837,8.033231565399245e-05
0.4989010112973761,4.192081266443215e-05,0.9072793496621621,7.847755470396055e-05
0.4981963488520407,4.1861602477053e-05,0.9036502322635135,7.369715051456501e-05
0.4991358987791545,4.317409496395732e-05,0.9036502322635135,8.039689147043458e-05
0.4991358987791545,3.947345825276097e-05,0.9029244087837837,8.033231565399245e-05
0.4981963488520407,4.309282607931927e-05,0.9043760557432432,7.152130425500149e-05
0.4989010112973761,4.06878475860665e-05,0.9036502322635135,8.039689147043458e-05
0.4993707862609328,3.949203399782109e-05,0.9043760557432432,7.822642652890789e-05
0.4998405612244897,3.952918548794133e-05,0.9036502322635135,7.816364448514473e-05
0.4984312363338192,4.064953511187999e-05,0.9029244087837837,1.338871927566541e-05
0.4986661238155976,3.697153758997568e-05,0.9036502322635135,7.369715051456501e-05
0.4984312363338192,3.941773101758059e-05,0.9036502322635135,7.593039749985486e-05
0.4979614613702624,4.061122263769349e-05,0.9036502322635135,7.146390352927516e-05
0.4986661238155976,4.190107593530576e-05,0.9014727618243241,7.351956701934918e-05
0.4979614613702624,3.445800708652781e-05,0.9014727618243241,0.0001269883430334213
0.4989010112973761,4.438674282116346e-05,0.9021985853040539,7.803808039761839e-05
0.4986661238155976,3.943630676264072e-05,0.9051018792229728,8.052604310331879e-05
0.4981963488520407,3.939915527252047e-05,0.9029244087837837,7.586940922877064e-05
0.4993707862609328,4.072616006025299e-05,0.9058277027027025,8.28292472230876e-05
0.4989010112973761,4.06878475860665e-05,0.9036502322635135,7.146390352927516e-05
0.4986661238155976,3.943630676264072e-05,0.9036502322635135,7.593039749985486e-05
0.4989010112973761,3.822191742933519e-05,0.9036502322635135,8.039689147043458e-05
0.4984312363338192,4.188133920617938e-05,0.9029244087837837,7.363795601615974e-05
0.4991358987791545,3.700636711196341e-05,0.9043760557432432,6.705122273906391e-05
0.4986661238155976,4.190107593530576e-05,0.9014727618243241,8.020316402110821e-05
0.4991358987791545,4.070700382315975e-05,0.9058277027027025,8.506787552641428e-05
0.4989010112973761,4.06878475860665e-05,0.9051018792229728,7.15787049807278e-05
0.4991358987791545,4.070700382315975e-05,0.9036502322635135,7.593039749985486e-05
0.4986661238155976,4.066869134897324e-05,0.9051018792229728,7.605237404202329e-05
0.4981963488520407,3.939915527252047e-05,0.9021985853040539,7.580842095768641e-05
0.4986661238155976,4.31334605216383e-05,0.9051018792229728,8.499971216461429e-05
0.4993707862609328,3.949203399782109e-05,0.9029244087837837,7.586940922877064e-05
0.4984312363338192,4.064953511187999e-05,0.8971178209459458,6.873019396655891e-05
0.4989010112973761,3.945488250770085e-05,0.9036502322635135,7.369715051456501e-05
0.4991358987791545,3.947345825276097e-05,0.9058277027027025,8.28292472230876e-05
0.4991358987791545,4.070700382315975e-05,0.9043760557432432,7.152130425500149e-05
0.4986661238155976,4.190107593530576e-05,0.9036502322635135,7.146390352927516e-05
0.4991358987791545,4.070700382315975e-05,0.9043760557432432,7.599138577093909e-05
0.4989010112973761,3.945488250770085e-05,0.9051018792229728,7.15787049807278e-05
0.4991358987791545,3.577282154156462e-05,0.9029244087837837,7.586940922877064e-05
0.4991358987791545,3.947345825276097e-05,0.9036502322635135,6.923065654398532e-05
0.4981963488520407,4.309282607931927e-05,0.9065535261824323,8.289561681220868e-05
0.4981963488520407,4.1861602477053e-05,0.9051018792229728,7.605237404202329e-05
0.4986661238155976,3.450676841731063e-05,0.9058277027027025,8.059061891976091e-05
0.4986661238155976,4.066869134897324e-05,0.9051018792229728,7.605237404202329e-05
0.4981963488520407,4.55552732838518e-05,0.9029244087837837,7.586940922877064e-05
0.4986661238155976,3.943630676264072e-05,0.9036502322635135,7.593039749985486e-05
0.4991358987791545,4.070700382315975e-05,0.9021985853040539,7.357876151775446e-05
0.4989010112973761,4.192081266443215e-05,0.9029244087837837,7.586940922877064e-05
0.4984312363338192,4.064953511187999e-05,0.9036502322635135,8.263013845572442e-05
0.4986661238155976,3.943630676264072e-05,0.9043760557432432,7.822642652890789e-05
0.4991358987791545,3.947345825276097e-05,0.9043760557432432,7.375634501297029e-05
0.4991358987791545,4.194054939355853e-05,0.9029244087837837,7.586940922877064e-05
0.4993707862609328,4.072616006025299e-05,0.9036502322635135,7.369715051456501e-05
0.4986661238155976,3.573915300364315e-05,0.9043760557432432,7.375634501297029e-05
0.4991358987791545,3.823991268236219e-05,0.9043760557432432,7.599138577093909e-05
0.4989010112973761,4.06878475860665e-05,0.9043760557432432,7.599138577093909e-05
0.4984312363338192,4.188133920617938e-05,0.9036502322635135,8.263013845572442e-05
0.4989010112973761,4.192081266443215e-05,0.9036502322635135,8.486338544101427e-05
0.4989010112973761,4.31537777427978e-05,0.9043760557432432,7.375634501297029e-05
0.4984312363338192,4.064953511187999e-05,0.9036502322635135,7.369715051456501e-05
0.4986661238155976,3.943630676264072e-05,0.9036502322635135,7.146390352927516e-05
0.4991358987791545,3.947345825276097e-05,0.9036502322635135,7.146390352927516e-05
0.4986661238155976,3.943630676264072e-05,0.9043760557432432,7.152130425500149e-05
0.4984312363338192,3.572231873468241e-05,0.9058277027027025,8.059061891976091e-05
0.4986661238155976,3.573915300364315e-05,0.9051018792229728,7.15787049807278e-05
0.4986661238155976,4.190107593530576e-05,0.9029244087837837,7.363795601615974e-05
0.4993707862609328,4.319441218511681e-05,0.9043760557432432,7.152130425500149e-05
0.4989010112973761,4.192081266443215e-05,0.9021985853040539,7.580842095768641e-05
0.4986661238155976,4.559822969430334e-05,0.9043760557432432,7.599138577093909e-05
0.4989010112973761,4.31537777427978e-05,0.9029244087837837,8.256376886660335e-05
0.4986661238155976,4.066869134897324e-05,0.9043760557432432,8.046146728687669e-05
0.4989010112973761,4.06878475860665e-05,0.9029244087837837,7.363795601615974e-05
0.4989010112973761,3.945488250770085e-05,0.9065535261824323,7.617435058419174e-05
0.4986661238155976,4.190107593530576e-05,0.9036502322635135,7.369715051456501e-05
0.4984312363338192,4.311314330047878e-05,0.9036502322635135,8.486338544101427e-05
0.4979614613702624,3.938057952746036e-05,0.9065535261824323,7.393392850818611e-05
0.4981963488520407,4.1861602477053e-05,0.9036502322635135,7.369715051456501e-05
0.4993707862609328,4.072616006025299e-05,0.9043760557432432,6.705122273906391e-05
0.4979614613702624,3.938057952746036e-05,0.9036502322635135,7.369715051456501e-05
0.4989010112973761,4.06878475860665e-05,0.9036502322635135,7.146390352927516e-05
0.4991358987791545,4.194054939355853e-05,0.9043760557432432,7.822642652890789e-05
0.4996056737427113,4.198002285181129e-05,0.9051018792229728,7.381553951137555e-05
0.4986661238155976,4.066869134897324e-05,0.9036502322635135,7.816364448514473e-05
0.4993707862609328,4.19602861226849e-05,0.9029244087837837,7.586940922877064e-05
0.4981963488520407,4.1861602477053e-05,0.9043760557432432,7.599138577093909e-05
0.4991358987791545,4.070700382315975e-05,0.9029244087837837,7.810086244138155e-05
0.4989010112973761,4.685267297789476e-05,0.9043760557432432,7.599138577093909e-05
0.4984312363338192,4.188133920617938e-05,0.9036502322635135,8.039689147043458e-05
0.4981963488520407,4.1861602477053e-05,0.9029244087837837,7.586940922877064e-05
0.4991358987791545,4.317409496395732e-05,0.9036502322635135,9.602962036746352e-05
0.4984312363338192,4.434494739477818e-05,0.9043760557432432,7.152130425500149e-05
0.4986661238155976,3.82039221763082e-05,0.9036502322635135,8.263013845572442e-05
0.4984312363338192,3.941773101758059e-05,0.9036502322635135,7.146390352927516e-05
0.4989010112973761,4.192081266443215e-05,0.9029244087837837,8.256376886660335e-05
0.4974916864067055,4.057291016350698e-05,0.9043760557432432,7.599138577093909e-05
0.4993707862609328,4.072616006025299e-05,0.9036502322635135,7.816364448514473e-05
0.4986661238155976,3.943630676264072e-05,0.9029244087837837,7.586940922877064e-05
0.4986661238155976,4.190107593530576e-05,0.9036502322635135,8.039689147043458e-05
0.4991358987791545,3.947345825276097e-05,0.9036502322635135,8.039689147043458e-05
0.4991358987791545,4.070700382315975e-05,0.9029244087837837,7.586940922877064e-05
0.4986661238155976,4.066869134897324e-05,0.9036502322635135,7.369715051456501e-05
0.4984312363338192,4.064953511187999e-05,0.9051018792229728,7.381553951137555e-05
0.4996056737427113,4.444943596074136e-05,0.9036502322635135,8.039689147043458e-05
0.4991358987791545,3.947345825276097e-05,0.9036502322635135,7.816364448514473e-05
0.4986661238155976,3.943630676264072e-05,0.9021985853040539,7.134910207782251e-05
0.4986661238155976,4.066869134897324e-05,0.9029244087837837,7.363795601615974e-05
